ENSMUST00000153622.3,71722.02
ENSMUST00000100472.5,71722.02
ENSMUST00000123234.3,71722.02
ENSMUST00000105893.3,71722.02
ENSMUST00000176849.3,68895.0325
ENSMUST00000175847.3,68895.0325
ENSMUST00000176888.3,68895.0325
ENSMUST00000176797.3,68895.0325
ENSMUST00000177019.3,68895.0325
ENSMUST00000177051.3,68895.0325
ENSMUST00000043269.9,68895.0325
ENSMUST00000177060.3,68895.0325
ENSMUST00000176725.3,68895.0325
ENSMUST00000176558.1,68895.0325
ENSMUST00000175939.1,68895.0325
ENSMUST00000177117.1,68895.0325
ENSMUST00000177377.3,68895.0325
ENSMUST00000176207.3,68895.0325
ENSMUST00000176257.3,68895.0325
ENSMUST00000116403.4,68895.0325
ENSMUST00000176269.3,68895.0325
ENSMUST00000176305.3,68895.0325
ENSMUST00000177497.3,68895.0325
ENSMUST00000176359.1,68895.0325
ENSMUST00000176609.3,68895.0325
ENSMUST00000125992.1,68096.5
ENSMUST00000126751.1,68096.5
ENSMUST00000126040.3,68096.5
ENSMUST00000139295.2,68096.5
ENSMUST00000026459.5,68096.5
ENSMUST00000127439.1,68096.5
ENSMUST00000124993.1,68096.5
ENSMUST00000123803.1,68096.5
ENSMUST00000144918.1,68096.5
ENSMUST00000038863.7,66382.12
ENSMUST00000045897.10,65562.20999999999
ENSMUST00000186932.1,65562.20999999999
ENSMUST00000188533.1,65562.20999999999
ENSMUST00000188699.2,65562.20999999999
ENSMUST00000186255.2,65562.20999999999
ENSMUST00000082421.1,64647.25
ENSMUST00000133839.3,63805.6425
ENSMUST00000148605.1,63805.6425
ENSMUST00000151057.1,63805.6425
ENSMUST00000150175.3,63805.6425
ENSMUST00000135063.1,63805.6425
ENSMUST00000141931.1,63805.6425
ENSMUST00000080926.8,63805.6425
ENSMUST00000130632.3,63805.6425
ENSMUST00000133789.1,63805.6425
ENSMUST00000136310.1,63805.6425
ENSMUST00000080149.5,63805.6425
ENSMUST00000132846.1,60618.275
ENSMUST00000155824.1,60618.275
ENSMUST00000135789.3,60618.275
ENSMUST00000090749.8,60618.275
ENSMUST00000137829.3,60618.275
ENSMUST00000077577.7,60323.4875
ENSMUST00000140969.1,60323.4875
ENSMUST00000184737.1,60026.25
ENSMUST00000184020.3,60026.25
ENSMUST00000184386.1,60026.25
ENSMUST00000184333.1,60026.25
ENSMUST00000183375.3,60026.25
ENSMUST00000184450.3,60026.25
ENSMUST00000183451.1,60026.25
ENSMUST00000184287.1,60026.25
ENSMUST00000034740.10,60026.25
ENSMUST00000184180.1,60026.25
ENSMUST00000139623.1,59980.66750000001
ENSMUST00000139378.1,59980.66750000001
ENSMUST00000106454.3,59980.66750000001
ENSMUST00000016703.7,59980.66750000001
ENSMUST00000082402.1,59748.9825
ENSMUST00000128398.3,59665.57
ENSMUST00000149496.1,59665.57
ENSMUST00000157040.3,59665.57
ENSMUST00000151777.3,59665.57
ENSMUST00000131465.1,59665.57
ENSMUST00000147400.3,59665.57
ENSMUST00000115127.3,59665.57
ENSMUST00000124665.1,59665.57
ENSMUST00000130751.3,59665.57
ENSMUST00000137521.3,59665.57
ENSMUST00000163949.4,59665.57
ENSMUST00000141130.1,59665.57
ENSMUST00000079063.6,59175.5
ENSMUST00000001566.9,58803.985
ENSMUST00000156050.1,58803.985
ENSMUST00000173253.1,58803.985
ENSMUST00000134978.2,58803.985
ENSMUST00000093207.3,55659.765
ENSMUST00000147010.1,55659.765
ENSMUST00000092621.6,55234.105
ENSMUST00000048209.11,55234.105
ENSMUST00000125862.3,55234.105
ENSMUST00000005051.4,55234.105
ENSMUST00000124696.3,55234.105
ENSMUST00000133062.1,55234.105
ENSMUST00000147535.3,55234.105
ENSMUST00000132157.1,55234.105
ENSMUST00000110359.1,54263.240000000005
ENSMUST00000110361.3,54263.240000000005
ENSMUST00000110362.3,54263.240000000005
ENSMUST00000126184.1,54263.240000000005
ENSMUST00000022894.9,54263.240000000005
ENSMUST00000151635.1,54263.240000000005
ENSMUST00000154879.1,54263.240000000005
ENSMUST00000173666.3,53448.4275
ENSMUST00000172696.1,53448.4275
ENSMUST00000138010.2,53448.4275
ENSMUST00000125821.1,53448.4275
ENSMUST00000173790.3,53448.4275
ENSMUST00000174561.3,53448.4275
ENSMUST00000041045.9,53448.4275
ENSMUST00000116560.2,49787.34
ENSMUST00000159441.3,48429.985
ENSMUST00000159685.1,48429.985
ENSMUST00000081026.6,48429.985
ENSMUST00000159789.1,48429.985
ENSMUST00000161308.3,48429.985
ENSMUST00000162814.3,48429.985
ENSMUST00000162118.3,48429.985
ENSMUST00000155057.1,47622.0
ENSMUST00000134745.3,47622.0
ENSMUST00000067664.5,47622.0
ENSMUST00000153038.3,47622.0
ENSMUST00000131398.1,47622.0
ENSMUST00000082392.1,47194.0
ENSMUST00000127279.3,47052.425
ENSMUST00000030636.6,47052.425
ENSMUST00000130253.1,47052.425
ENSMUST00000105867.3,47052.425
ENSMUST00000105868.1,47052.425
ENSMUST00000020531.4,46705.5
ENSMUST00000145569.1,46705.5
ENSMUST00000064762.4,44672.0
ENSMUST00000146869.1,44419.0
ENSMUST00000128073.1,44419.0
ENSMUST00000135678.1,44419.0
ENSMUST00000114748.1,44419.0
ENSMUST00000026495.10,44419.0
ENSMUST00000138553.3,43513.1125
ENSMUST00000155086.1,43513.1125
ENSMUST00000139443.3,43513.1125
ENSMUST00000133667.1,43513.1125
ENSMUST00000093196.6,43513.1125
ENSMUST00000110505.3,43513.1125
ENSMUST00000125605.1,43513.1125
ENSMUST00000085546.8,43513.1125
ENSMUST00000123645.1,43513.1125
ENSMUST00000108611.3,42967.0125
ENSMUST00000071026.5,42967.0125
ENSMUST00000070996.6,42967.0125
ENSMUST00000152589.1,42967.0125
ENSMUST00000108607.3,42967.0125
ENSMUST00000108608.3,42967.0125
ENSMUST00000108609.3,42967.0125
ENSMUST00000108610.3,42967.0125
ENSMUST00000108612.3,42967.0125
ENSMUST00000108613.5,42967.0125
ENSMUST00000164359.3,42967.0125
ENSMUST00000043419.5,42967.0125
ENSMUST00000153652.3,42967.0125
ENSMUST00000149189.1,42273.1075
ENSMUST00000145255.1,42273.1075
ENSMUST00000134967.1,42273.1075
ENSMUST00000094361.6,42273.1075
ENSMUST00000129005.1,42273.1075
ENSMUST00000021698.8,42273.1075
ENSMUST00000155242.3,42273.1075
ENSMUST00000124156.3,42273.1075
ENSMUST00000108707.2,40975.16
ENSMUST00000156249.1,40975.16
ENSMUST00000136312.1,40975.16
ENSMUST00000117757.4,40201.667499999996
ENSMUST00000147954.1,40201.667499999996
ENSMUST00000183272.1,40201.667499999996
ENSMUST00000144588.1,40201.667499999996
ENSMUST00000182277.1,40201.667499999996
ENSMUST00000073605.10,40201.667499999996
ENSMUST00000182115.1,40201.667499999996
ENSMUST00000182464.1,40201.667499999996
ENSMUST00000192506.1,40201.667499999996
ENSMUST00000182670.1,40201.667499999996
ENSMUST00000144205.1,40201.667499999996
ENSMUST00000118875.3,40201.667499999996
ENSMUST00000182052.3,40201.667499999996
ENSMUST00000090002.7,39827.25
ENSMUST00000114459.3,39827.25
ENSMUST00000069949.8,39827.25
ENSMUST00000081342.6,38347.292499999996
ENSMUST00000062356.6,38139.087499999994
ENSMUST00000129333.1,37972.72
ENSMUST00000155595.1,37972.72
ENSMUST00000137145.3,37972.72
ENSMUST00000145466.1,37972.72
ENSMUST00000100171.2,37972.72
ENSMUST00000028222.8,37972.72
ENSMUST00000031383.9,37950.662500000006
ENSMUST00000134632.1,37950.662500000006
ENSMUST00000111343.1,37950.662500000006
ENSMUST00000112175.1,37946.25
ENSMUST00000112172.3,37946.25
ENSMUST00000112176.3,37946.25
ENSMUST00000022629.8,37277.0075
ENSMUST00000141961.1,36923.75
ENSMUST00000032138.10,36923.75
ENSMUST00000113617.1,36923.75
ENSMUST00000113619.3,36923.75
ENSMUST00000134851.1,36923.75
ENSMUST00000075723.6,36288.8225
ENSMUST00000155480.3,34893.5175
ENSMUST00000103002.3,34893.5175
ENSMUST00000146206.1,34893.5175
ENSMUST00000140710.1,34893.5175
ENSMUST00000135088.3,34893.5175
ENSMUST00000049531.9,34893.5175
ENSMUST00000135179.3,34326.4025
ENSMUST00000123456.1,34326.4025
ENSMUST00000142558.3,34326.4025
ENSMUST00000140254.3,34326.4025
ENSMUST00000133115.3,34326.4025
ENSMUST00000145670.1,34326.4025
ENSMUST00000125682.1,34326.4025
ENSMUST00000120226.3,34326.4025
ENSMUST00000006911.7,34326.4025
ENSMUST00000144551.1,33626.557499999995
ENSMUST00000037776.10,33626.557499999995
ENSMUST00000147265.3,33626.557499999995
ENSMUST00000150157.1,33626.557499999995
ENSMUST00000130216.1,33626.557499999995
ENSMUST00000087351.7,33019.8625
ENSMUST00000036004.11,33019.8625
ENSMUST00000153386.3,32673.497499999998
ENSMUST00000133982.1,32673.497499999998
ENSMUST00000141702.1,32673.497499999998
ENSMUST00000138146.1,32673.497499999998
ENSMUST00000026142.7,32673.497499999998
ENSMUST00000138731.1,32673.497499999998
ENSMUST00000139375.3,32673.497499999998
ENSMUST00000133689.1,32663.3475
ENSMUST00000145093.1,32663.3475
ENSMUST00000170729.1,32663.3475
ENSMUST00000126633.1,32663.3475
ENSMUST00000178812.3,32663.3475
ENSMUST00000169931.3,32663.3475
ENSMUST00000130466.3,32663.3475
ENSMUST00000154687.3,32663.3475
ENSMUST00000156911.1,32663.3475
ENSMUST00000007130.10,32663.3475
ENSMUST00000154356.3,32663.3475
ENSMUST00000139138.1,32663.3475
ENSMUST00000163844.3,32663.3475
ENSMUST00000130845.4,32663.3475
ENSMUST00000082414.1,32313.427499999998
ENSMUST00000137572.1,31527.0125
ENSMUST00000111147.3,31527.0125
ENSMUST00000143188.1,31527.0125
ENSMUST00000128477.1,31527.0125
ENSMUST00000145697.3,31527.0125
ENSMUST00000028607.8,31527.0125
ENSMUST00000145770.3,31527.0125
ENSMUST00000145606.1,31527.0125
ENSMUST00000146527.1,31527.0125
ENSMUST00000143349.3,31527.0125
ENSMUST00000155733.1,31527.0125
ENSMUST00000132537.1,31527.0125
ENSMUST00000149175.1,31527.0125
ENSMUST00000137390.1,31527.0125
ENSMUST00000141750.3,31527.0125
ENSMUST00000034966.7,31444.8825
ENSMUST00000125824.3,31392.9525
ENSMUST00000067996.6,31392.9525
ENSMUST00000147590.1,31392.9525
ENSMUST00000149578.3,31392.9525
ENSMUST00000134364.3,31392.9525
ENSMUST00000137291.1,31392.9525
ENSMUST00000102866.5,31392.9525
ENSMUST00000080493.7,31265.955
ENSMUST00000130761.3,31265.955
ENSMUST00000087877.6,31265.955
ENSMUST00000156623.3,31265.955
ENSMUST00000149016.3,31265.955
ENSMUST00000131125.3,31265.955
ENSMUST00000148640.3,31265.955
ENSMUST00000130940.3,31265.955
ENSMUST00000087876.6,31265.955
ENSMUST00000087871.6,31265.955
ENSMUST00000129534.1,31265.955
ENSMUST00000124935.3,31265.955
ENSMUST00000133356.3,31265.955
ENSMUST00000109084.3,31265.955
ENSMUST00000186907.2,31265.955
ENSMUST00000154658.3,31265.955
ENSMUST00000109096.4,31265.955
ENSMUST00000185956.2,31265.955
ENSMUST00000109083.1,31265.955
ENSMUST00000109087.3,31265.955
ENSMUST00000109088.3,31265.955
ENSMUST00000180362.3,31265.955
ENSMUST00000109095.3,31265.955
ENSMUST00000109085.3,31265.955
ENSMUST00000165335.3,31056.5
ENSMUST00000176411.3,31056.5
ENSMUST00000176637.1,31056.5
ENSMUST00000177094.3,31056.5
ENSMUST00000176308.1,31056.5
ENSMUST00000030940.9,31056.5
ENSMUST00000105616.5,31056.5
ENSMUST00000175688.1,31056.5
ENSMUST00000175705.1,31056.5
ENSMUST00000155584.1,30844.5925
ENSMUST00000156359.1,30844.5925
ENSMUST00000086519.7,30844.5925
ENSMUST00000152976.1,30844.5925
ENSMUST00000173523.1,30459.8975
ENSMUST00000172812.2,30459.8975
ENSMUST00000173499.1,30459.8975
ENSMUST00000173314.1,30459.8975
ENSMUST00000174808.1,30459.8975
ENSMUST00000035105.5,30274.197500000002
ENSMUST00000148182.1,30077.087499999998
ENSMUST00000154423.1,30077.087499999998
ENSMUST00000139843.1,30077.087499999998
ENSMUST00000154541.1,30077.087499999998
ENSMUST00000030164.7,30077.087499999998
ENSMUST00000063957.4,29386.25
ENSMUST00000029773.8,29350.25
ENSMUST00000125998.1,28460.5
ENSMUST00000154774.1,28460.5
ENSMUST00000128028.1,28460.5
ENSMUST00000003912.6,28460.5
ENSMUST00000187578.1,28367.072500000002
ENSMUST00000081650.9,28367.072500000002
ENSMUST00000188025.2,28367.072500000002
ENSMUST00000185928.1,28367.072500000002
ENSMUST00000185306.1,28367.072500000002
ENSMUST00000187832.2,28367.072500000002
ENSMUST00000026221.5,28140.23
ENSMUST00000152605.1,28110.8125
ENSMUST00000153739.4,28110.8125
ENSMUST00000109526.1,28110.8125
ENSMUST00000173793.3,28110.8125
ENSMUST00000172487.1,28110.8125
ENSMUST00000088484.5,28110.8125
ENSMUST00000173041.3,28110.8125
ENSMUST00000173595.1,28110.8125
ENSMUST00000134513.1,28110.8125
ENSMUST00000173839.1,28110.8125
ENSMUST00000129413.1,27830.3575
ENSMUST00000129178.3,27830.3575
ENSMUST00000134515.1,27830.3575
ENSMUST00000146897.1,27830.3575
ENSMUST00000020238.9,27830.3575
ENSMUST00000000188.8,27750.25
ENSMUST00000138748.3,27549.305
ENSMUST00000164807.1,27549.305
ENSMUST00000109733.3,27549.305
ENSMUST00000005292.10,27549.305
ENSMUST00000125893.3,27549.305
ENSMUST00000127215.1,27549.305
ENSMUST00000143402.1,27549.305
ENSMUST00000109734.3,27549.305
ENSMUST00000109354.5,27329.024999999998
ENSMUST00000075641.5,27329.024999999998
ENSMUST00000146759.1,27329.024999999998
ENSMUST00000101375.4,27329.024999999998
ENSMUST00000093201.8,27329.024999999998
ENSMUST00000141881.1,27329.024999999998
ENSMUST00000011896.6,27253.127500000002
ENSMUST00000142555.1,27163.985
ENSMUST00000093209.3,27163.985
ENSMUST00000145713.1,26944.864999999998
ENSMUST00000133885.1,26944.864999999998
ENSMUST00000142179.1,26944.864999999998
ENSMUST00000050884.9,26944.864999999998
ENSMUST00000035493.9,26737.36
ENSMUST00000180341.1,26737.36
ENSMUST00000177918.3,26737.36
ENSMUST00000163168.4,26737.36
ENSMUST00000167182.3,26737.36
ENSMUST00000177743.3,26737.36
ENSMUST00000180020.3,26737.36
ENSMUST00000177570.1,26737.36
ENSMUST00000179224.3,26737.36
ENSMUST00000179478.3,26737.36
ENSMUST00000179894.1,26086.7825
ENSMUST00000180036.3,26086.7825
ENSMUST00000177850.3,26086.7825
ENSMUST00000060987.10,26086.7825
ENSMUST00000179172.3,26086.7825
ENSMUST00000179341.1,26086.7825
ENSMUST00000179620.3,26086.7825
ENSMUST00000001304.7,25755.6925
ENSMUST00000188231.1,25690.019999999997
ENSMUST00000151790.1,25372.337499999998
ENSMUST00000018727.3,25372.337499999998
ENSMUST00000136914.3,25340.645
ENSMUST00000177429.1,25340.645
ENSMUST00000092404.8,25340.645
ENSMUST00000138484.2,25340.645
ENSMUST00000190993.2,25340.645
ENSMUST00000176834.3,25340.645
ENSMUST00000145976.1,25077.980000000003
ENSMUST00000144992.1,25077.980000000003
ENSMUST00000152733.1,25077.980000000003
ENSMUST00000127737.1,25077.980000000003
ENSMUST00000142884.1,25077.980000000003
ENSMUST00000139897.3,25077.980000000003
ENSMUST00000079644.8,25077.980000000003
ENSMUST00000050552.10,25023.192499999997
ENSMUST00000186949.1,25023.192499999997
ENSMUST00000188630.2,25023.192499999997
ENSMUST00000188898.2,25023.192499999997
ENSMUST00000054289.8,24926.645
ENSMUST00000129984.1,24926.645
ENSMUST00000146867.1,24926.645
ENSMUST00000170715.3,24926.645
ENSMUST00000122809.1,24926.645
ENSMUST00000152407.3,24926.645
ENSMUST00000129580.1,24926.645
ENSMUST00000132803.1,24926.645
ENSMUST00000001204.6,24850.364999999998
ENSMUST00000153524.1,24850.364999999998
ENSMUST00000127300.1,24850.364999999998
ENSMUST00000110082.5,24850.364999999998
ENSMUST00000168360.1,24601.75
ENSMUST00000166620.1,24601.75
ENSMUST00000026122.6,24601.75
ENSMUST00000025563.6,24227.0375
ENSMUST00000029446.8,24091.0
ENSMUST00000032078.6,23901.7275
ENSMUST00000018437.2,23693.25
ENSMUST00000177669.1,23693.25
ENSMUST00000178254.1,23693.25
ENSMUST00000108549.1,23693.25
ENSMUST00000123204.1,23557.1275
ENSMUST00000186021.1,23557.1275
ENSMUST00000087883.8,23557.1275
ENSMUST00000129611.1,23557.1275
ENSMUST00000189818.1,23557.1275
ENSMUST00000185687.1,23557.1275
ENSMUST00000190943.1,23557.1275
ENSMUST00000133426.3,23533.5475
ENSMUST00000021062.7,23533.5475
ENSMUST00000151741.1,23533.5475
ENSMUST00000127481.3,23533.5475
ENSMUST00000106778.1,23533.5475
ENSMUST00000123339.1,23533.5475
ENSMUST00000129585.3,23533.5475
ENSMUST00000106779.3,23533.5475
ENSMUST00000130172.1,23533.5475
ENSMUST00000148312.1,23396.925000000003
ENSMUST00000147498.1,23396.925000000003
ENSMUST00000033673.6,23396.925000000003
ENSMUST00000147708.3,23396.925000000003
ENSMUST00000136251.3,23396.925000000003
ENSMUST00000126019.1,23396.925000000003
ENSMUST00000134783.1,23396.925000000003
ENSMUST00000037287.6,23325.75
ENSMUST00000167912.3,23325.75
ENSMUST00000067925.6,23198.032499999998
ENSMUST00000025649.8,23189.5
ENSMUST00000111887.5,23183.73
ENSMUST00000186745.1,23183.73
ENSMUST00000190872.1,23183.73
ENSMUST00000023918.8,23183.73
ENSMUST00000097543.3,23183.73
ENSMUST00000144337.1,23082.97
ENSMUST00000114050.3,23082.97
ENSMUST00000114048.1,23082.97
ENSMUST00000114049.1,23082.97
ENSMUST00000040440.6,23069.774999999998
ENSMUST00000143965.3,23069.774999999998
ENSMUST00000150137.1,23069.774999999998
ENSMUST00000047864.9,22878.607500000002
ENSMUST00000139730.1,22737.025
ENSMUST00000129777.1,22737.025
ENSMUST00000068031.7,22737.025
ENSMUST00000139460.1,22737.025
ENSMUST00000151997.1,22737.025
ENSMUST00000154332.3,22737.025
ENSMUST00000144318.1,22737.025
ENSMUST00000159449.1,22721.25
ENSMUST00000160174.1,22721.25
ENSMUST00000022842.10,22721.25
ENSMUST00000161266.1,22721.25
ENSMUST00000159121.1,22721.25
ENSMUST00000191615.1,22549.5375
ENSMUST00000155605.1,22549.5375
ENSMUST00000148248.2,22549.5375
ENSMUST00000193675.1,22549.5375
ENSMUST00000028062.3,22549.5375
ENSMUST00000141365.2,22549.5375
ENSMUST00000145331.3,22366.1725
ENSMUST00000156495.1,22366.1725
ENSMUST00000140362.3,22366.1725
ENSMUST00000124541.3,22366.1725
ENSMUST00000144834.3,22366.1725
ENSMUST00000018506.8,22366.1725
ENSMUST00000106768.1,22366.1725
ENSMUST00000176184.1,22309.8625
ENSMUST00000177163.3,22309.8625
ENSMUST00000177513.1,22309.8625
ENSMUST00000176683.3,22309.8625
ENSMUST00000176906.1,22309.8625
ENSMUST00000176966.1,22309.8625
ENSMUST00000176010.3,22309.8625
ENSMUST00000177485.1,22219.0225
ENSMUST00000176750.1,22219.0225
ENSMUST00000176041.3,22219.0225
ENSMUST00000026704.9,22219.0225
ENSMUST00000177376.3,22219.0225
ENSMUST00000175977.3,22219.0225
ENSMUST00000177301.1,22219.0225
ENSMUST00000176589.1,22219.0225
ENSMUST00000175750.1,22219.0225
ENSMUST00000176241.1,22219.0225
ENSMUST00000111610.6,22187.82
ENSMUST00000164655.1,22187.82
ENSMUST00000139716.1,22098.75
ENSMUST00000154883.2,22098.75
ENSMUST00000172132.4,22098.75
ENSMUST00000133251.2,22098.75
ENSMUST00000149610.2,22098.75
ENSMUST00000140310.3,21868.9
ENSMUST00000140186.1,21868.9
ENSMUST00000142214.3,21868.9
ENSMUST00000142348.1,21868.9
ENSMUST00000129295.1,21868.9
ENSMUST00000127677.3,21868.9
ENSMUST00000102589.7,21868.9
ENSMUST00000123995.3,21868.9
ENSMUST00000139299.3,21868.9
ENSMUST00000163666.2,21868.9
ENSMUST00000128519.3,21868.9
ENSMUST00000145289.1,21868.9
ENSMUST00000133067.1,21868.9
ENSMUST00000151513.1,21858.872499999998
ENSMUST00000049385.9,21858.872499999998
ENSMUST00000132618.1,21858.872499999998
ENSMUST00000152521.1,21858.872499999998
ENSMUST00000139846.1,21858.872499999998
ENSMUST00000133003.3,21653.1725
ENSMUST00000089024.8,21653.1725
ENSMUST00000151287.3,21653.1725
ENSMUST00000137289.1,21653.1725
ENSMUST00000134665.1,21653.1725
ENSMUST00000151715.1,21653.1725
ENSMUST00000129632.3,21653.1725
ENSMUST00000143961.1,21653.1725
ENSMUST00000147724.3,21653.1725
ENSMUST00000138709.1,21653.1725
ENSMUST00000153988.3,21646.6675
ENSMUST00000127911.3,21646.6675
ENSMUST00000155692.3,21646.6675
ENSMUST00000154243.3,21646.6675
ENSMUST00000154196.1,21646.6675
ENSMUST00000153062.3,21646.6675
ENSMUST00000127667.3,21646.6675
ENSMUST00000152117.3,21646.6675
ENSMUST00000141856.3,21646.6675
ENSMUST00000122895.3,21646.6675
ENSMUST00000150097.3,21646.6675
ENSMUST00000139513.3,21646.6675
ENSMUST00000139607.1,21646.6675
ENSMUST00000141176.1,21646.6675
ENSMUST00000141192.3,21646.6675
ENSMUST00000143145.3,21646.6675
ENSMUST00000145432.3,21646.6675
ENSMUST00000145883.1,21646.6675
ENSMUST00000147046.3,21646.6675
ENSMUST00000147352.3,21646.6675
ENSMUST00000117648.3,21646.6675
ENSMUST00000130960.3,21646.6675
ENSMUST00000119131.1,21646.6675
ENSMUST00000149753.3,21646.6675
ENSMUST00000149885.3,21646.6675
ENSMUST00000131429.1,21646.6675
ENSMUST00000151770.3,21646.6675
ENSMUST00000129536.1,21646.6675
ENSMUST00000151192.3,21646.6675
ENSMUST00000150346.3,21646.6675
ENSMUST00000129315.3,21586.627500000002
ENSMUST00000135573.3,21586.627500000002
ENSMUST00000106470.3,21586.627500000002
ENSMUST00000156145.3,21586.627500000002
ENSMUST00000151129.3,21586.627500000002
ENSMUST00000030454.5,21586.627500000002
ENSMUST00000139131.1,21580.5
ENSMUST00000129306.3,21580.5
ENSMUST00000137552.3,21580.5
ENSMUST00000135293.1,21580.5
ENSMUST00000150622.3,21580.5
ENSMUST00000031565.10,21580.5
ENSMUST00000021084.9,21351.6875
ENSMUST00000117589.3,21351.6875
ENSMUST00000153892.1,21351.6875
ENSMUST00000121185.3,21351.6875
ENSMUST00000050672.5,21351.6875
ENSMUST00000140844.1,21351.6875
ENSMUST00000118155.3,21351.6875
ENSMUST00000109103.3,21323.0075
ENSMUST00000101249.4,21323.0075
ENSMUST00000074669.5,21323.0075
ENSMUST00000029722.6,21070.7325
ENSMUST00000077817.7,21038.747499999998
ENSMUST00000123371.3,21038.747499999998
ENSMUST00000150153.3,21038.747499999998
ENSMUST00000127964.3,21038.747499999998
ENSMUST00000140056.1,21038.747499999998
ENSMUST00000069304.9,21038.747499999998
ENSMUST00000151537.1,21038.747499999998
ENSMUST00000141668.3,21038.747499999998
ENSMUST00000126737.3,21038.747499999998
ENSMUST00000150657.1,21038.747499999998
ENSMUST00000132715.1,21038.747499999998
ENSMUST00000133435.1,21038.747499999998
ENSMUST00000129631.3,21038.747499999998
ENSMUST00000109142.3,21038.747499999998
ENSMUST00000134230.3,21038.747499999998
ENSMUST00000128220.3,21038.747499999998
ENSMUST00000143301.1,21038.747499999998
ENSMUST00000156642.3,21038.747499999998
ENSMUST00000175032.2,21002.345
ENSMUST00000174924.2,21002.345
ENSMUST00000189039.2,20965.385000000002
ENSMUST00000187389.2,20965.385000000002
ENSMUST00000186614.1,20965.385000000002
ENSMUST00000187543.1,20965.385000000002
ENSMUST00000190653.2,20965.385000000002
ENSMUST00000186796.2,20965.385000000002
ENSMUST00000187980.1,20965.385000000002
ENSMUST00000190121.2,20965.385000000002
ENSMUST00000186292.1,20965.385000000002
ENSMUST00000188275.2,20965.385000000002
ENSMUST00000188359.1,20965.385000000002
ENSMUST00000186158.1,20965.385000000002
ENSMUST00000190029.2,20965.385000000002
ENSMUST00000189019.1,20965.385000000002
ENSMUST00000188767.2,20965.385000000002
ENSMUST00000166793.3,20965.385000000002
ENSMUST00000123354.3,20924.255
ENSMUST00000106676.3,20924.255
ENSMUST00000106677.3,20924.255
ENSMUST00000049527.6,20924.255
ENSMUST00000155532.1,20924.255
